접수부서,접수완료일시,경찰청,사건상태,사건종별,신고자성별,발생지점,경도,위도,동일사건발생,접수완료일시_연도
충남청,2020-12-14 10:16:55,충남청,종결요청,교통사고,남성,충청남도 계룡시 엄사면 유동리(행정:엄사면) 14-6,127.237472,36.280612,,2020
충남청,2020-12-14 10:17:28,충남청,종결요청,교통위반,여성,충청남도 논산시 내동(행정:취암동) 805,127.100429,36.185761,,2020
충남청,2020-12-13 23:51:07,충남청,종결요청,음주운전,남성,충청남도 금산군 추부면 마전리(행정:추부면) 723-13,127.456854,36.19422,,2020
충남청,2020-12-14 07:56:32,대전청,종결요청,교통불편,남성,대전광역시 유성구 방동(진잠동) 110-1,127.30393032,36.28146014,,2020
충남청,2020-12-14 08:49:22,충남청,종결요청,교통불편,남성,충청남도 천안시 서북구 성환읍 성환리(성환읍) 375-7,127.13276311,36.91715292,Y,2020
충남청,2020-12-13 22:59:06,충남청,종결요청,음주운전,여성,충청남도 천안시 서북구 성환읍 복모리(성환읍) 2-2,127.13031802,36.95605416,,2020
충남청,2020-12-14 09:18:08,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 도담동(도담동) 407-3,127.2568439,36.5186504,,2020
대전청,2020-12-14 00:00:04,대전청,종결요청,교통사고,남성,대전광역시 중구 산성동(행정:산성동) ,127.386208,36.304583,,2020
충남청,2020-12-14 07:28:55,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 도담동(도담동) 408,127.25931042,36.51881964,Y,2020
충남청,2020-12-14 07:31:50,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 도담동(도담동) 405,127.26046774,36.52296285,Y,2020
대전청,2020-12-14 07:58:18,대전청,종결요청,교통사고,남성,대전광역시 유성구 전민동(전민동) 76-2,127.40594271,36.40593343,,2020
충남청,2020-12-14 07:56:40,충남청,종결요청,교통사고,여성,충청남도 천안시 서북구 두정동(행정:부성1동) 1525,127.142281,36.834132,,2020
충남청,2020-12-14 07:57:09,충남청,종결요청,교통불편,남성,충청남도 아산시 도고면 시전리(행정:도고면) ,126.899414,36.755306,,2020
충남청,2020-12-14 07:59:44,충남청,종결요청,교통불편,남성,충청남도 아산시 도고면 시전리(도고면) 312-12,126.89962518,36.7553082,,2020
대전청,2020-12-14 02:19:59,대전청,종결요청,교통사고,남성,대전광역시 동구 성남동(성남동) 76-6,127.4358333,36.3405556,,2020
대전청,2020-12-14 06:57:59,충남청,종결요청,음주운전,남성,대전광역시 서구 관저동(행정:관저2동) ,127.328186,36.291806,,2020
충남청,2020-12-14 07:06:34,충남청,종결요청,교통위반,남성,충청남도 천안시 동남구 성남면 신사리(성남면) 산88-13,127.226207,36.745759,,2020
충남청,2020-12-14 08:01:45,충남청,종결요청,교통불편,남성,충청남도 아산시 도고면 시전리(도고면) 71-10,126.8994182,36.75512815,,2020
충남청,2020-12-14 08:03:39,충남청,종결요청,교통불편,남성,충청남도 아산시 도고면 시전리(도고면) 11-2,126.90181,36.756392,,2020
충남청,2020-12-14 10:13:32,충남청,종결요청,교통사고,남성,충청남도 서산시 수석동(행정:수석동) 688-86,126.484725,36.759783,,2020
충남청,2020-12-14 10:14:51,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 원성동(원성2동) 566-15,127.15918228,36.8018731,,2020
충남청,2020-12-13 22:49:18,충남청,종결요청,교통위반,남성,충청남도 보령시 동대동(대천3동) 1963,126.6126406,36.35039095,,2020
충남청,2020-12-13 23:11:43,충남청,종결요청,음주운전,남성,충청남도 논산시 광석면 갈산리(광석면) 593-4,127.05450296,36.22823238,,2020
대전청,2020-12-14 00:08:49,대전청,종결요청,음주운전,남성,대전광역시 유성구 구암동(행정:온천1동) 96-9,127.33128524,36.35647043,,2020
대전청,2020-12-14 07:11:56,대전청,종결요청,교통사고,남성,대전광역시 대덕구 대화동(대화동) 568-12,127.41235051,36.37150375,,2020
충남청,2020-12-14 08:59:49,충남청,종결요청,교통위반,남성,경기도 평택시 팽성읍 신대리(팽성읍) 316-2,126.99172778,36.9424289,,2020
대전청,2020-12-14 04:39:21,대전청,종결요청,교통사고,여성,대전광역시 서구 갈마동(행정:갈마2동) 1283,127.37461795,36.34244243,,2020
충남청,2020-12-14 07:23:56,충남청,종결요청,교통불편,남성,충청남도 천안시 서북구 성거읍 오목리(성거읍) 5-25,127.21297179,36.89493456,,2020
충남청,2020-12-14 07:52:51,충남청,종결요청,교통불편,여성,충청남도 천안시 서북구 백석동(행정:백석동) 31,127.124477,36.828744,Y,2020
대전청,2020-12-14 08:29:27,대전청,종결요청,교통사고,남성,대전광역시 유성구 전민동(전민동) 315-1,127.40843085,36.40433,,2020
대전청,2020-12-14 00:12:41,대전청,종결요청,교통사고,남성,대전광역시 서구 도안동(가수원동) 965-2,127.34263903,36.3303709,,2020
충남청,2020-12-14 01:12:39,충남청,종결요청,교통위반,남성,충청남도 아산시 둔포면 석곡리(둔포면) 1805,127.05426724,36.92032186,,2020
대전청,2020-12-14 09:38:58,대전청,종결요청,교통사고,여성,대전광역시 동구 가양동(가양2동) 146-1,127.45140443,36.34882385,,2020
충남청,2020-12-14 00:16:16,충남청,종결요청,음주운전,남성,충청남도 아산시 신동(온양3동) 558-2,127.031028,36.793288,,2020
대전청,2020-12-14 08:31:51,대전청,종결요청,교통불편,여성,대전광역시 대덕구 와동(회덕동) 266-3,127.42129326,36.41005699,,2020
대전청,2020-12-14 09:47:37,대전청,종결요청,교통사고,남성,대전광역시 서구 도마동(행정:도마1동) 132-5,127.381132,36.316024,,2020
대전청,2020-12-14 09:49:12,대전청,종결요청,교통사고,여성,대전광역시 중구 문화동(행정:문화2동) 775,127.39884,36.3098,,2020
대전청,2020-12-14 03:16:18,대전청,종결요청,교통불편,남성,대전광역시 서구 월평동(행정:월평1동) ,127.36046,36.358854,,2020
대전청,2020-12-14 00:17:56,대전청,종결요청,음주운전,여성,대전광역시 대덕구 중리동(행정:중리동) 406-13,127.422538,36.359743,,2020
대전청,2020-12-14 01:40:17,대전청,종결요청,교통위반,여성,대전광역시 서구 정림동(행정:정림동) 584,127.364405,36.304305,Y,2020
충남청,2020-12-14 07:13:53,충남청,종결요청,교통사고,남성,충청남도 예산군 예산읍 주교리(예산읍) 513-22,126.8177778,36.6827778,,2020
충남청,2020-12-14 07:46:11,세종청,종결요청,교통불편,남성,세종특별자치시 세종시 종촌동(종촌동) 657,127.24997374,36.5048324,,2020
충남청,2020-12-14 07:47:22,충남청,종결요청,교통불편,남성,충청남도 아산시 도고면 시전리(도고면) 373-4,126.88733478,36.74959132,,2020
충남청,2020-12-14 08:28:09,충남청,종결요청,교통사고,여성,충청남도 아산시 온천동(행정:온양2동) 69-10,127.003016,36.780693,,2020
충남청,2020-12-14 08:28:29,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 도담동(도담동) 685,127.255819,36.511903,Y,2020
충남청,2020-12-14 08:28:53,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 아름동(아름동) 1276,127.250819,36.511656,Y,2020
충남청,2020-12-14 08:28:30,충남청,종결요청,교통불편,여성,충청남도 천안시 서북구 백석동(백석동) 1004,127.12348465,36.82915111,,2020
충남청,2020-12-14 08:28:25,충남청,종결요청,교통사고,남성,충청남도 태안군 태안읍 동문리(행정:태안읍) 483-10,126.297325,36.75401699,,2020
충남청,2020-12-14 08:31:16,세종청,종결요청,교통사고,여성,세종특별자치시 세종시 도담동(도담동) 685,127.25592276,36.51193494,Y,2020
대전청,2020-12-14 10:03:42,대전청,종결요청,교통사고,여성,대전광역시 중구 부사동(부사동) 94-33,127.43245563,36.31744354,,2020
대전청,2020-12-14 01:41:33,대전청,종결요청,교통위반,여성,대전광역시 유성구 신성동(행정:신성동) ,127.378625,36.385712,Y,2020
충남청,2020-12-15 12:37:43,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성정동(행정:성정2동) 1438,127.141338,36.82616,,2020
충남청,2020-12-15 12:38:50,충남청,종결요청,교통불편,남성,충청남도 부여군 석성면 증산리(석성면) 1279-3,127.0011111,36.2511111,,2020
충남청,2020-12-15 09:05:24,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 병천면 송정리(행정:병천면) 200-1,127.323071,36.734339,,2020
대전청,2020-12-15 11:21:57,대전청,종결요청,교통사고,여성,대전광역시 서구 괴정동(괴정동) 11-22,127.3820579,36.34031619,,2020
충남청,2020-12-15 11:32:04,충남청,종결요청,교통사고,여성,충청남도 천안시 서북구 성정동(행정:성정1동) 135-43,127.143625,36.814369,,2020
충남청,2020-12-15 13:11:25,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 입장면 가산리(행정:입장면) 362-2,127.192525,36.943036,,2020
충남청,2020-12-15 10:20:04,충남청,종결요청,교통사고,남성,충청남도 아산시 신창면 남성리(행정:신창면) 177-17,126.95206929,36.78974936,,2020
충남청,2020-12-15 12:42:29,충남청,종결요청,교통사고,여성,충청남도 예산군 신암면 두곡리(행정:신암면) 253-17,126.83232739,36.74347103,Y,2020
충남청,2020-12-15 12:53:24,충남청,종결요청,교통사고,남성,충청남도 보령시 대천동(행정:대천2동) 288-136,126.591376,36.346255,,2020
충남청,2020-12-15 13:15:28,충남청,종결요청,교통사고,남성,충청남도 보령시 대천동(행정:대천2동) 197-96,126.595139,36.350684,,2020
대전청,2020-12-15 13:16:11,대전청,종결요청,교통사고,남성,대전광역시 서구 둔산동(행정:둔산3동) 2156,127.39859907,36.35592419,,2020
충남청,2020-12-15 14:26:45,충남청,종결요청,교통사고,여성,충청남도 부여군 부여읍 구교리(행정:부여읍) 366-3,126.905029,36.278805,Y,2020
대전청,2020-12-15 08:59:17,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(행정:둔산1동) 1408,127.386129,36.351601,,2020
충남청,2020-12-15 09:14:53,충남청,종결요청,교통사고,여성,충청남도 홍성군 홍북읍 신경리(홍북읍) 1828,126.66823599,36.65205877,,2020
충남청,2020-12-15 09:15:36,충남청,종결요청,교통사고,남성,충청남도 아산시 온천동(행정:온양1동) 1667-2,127.00278248,36.78751407,,2020
대전청,2020-12-15 09:58:23,대전청,종결요청,교통사고,남성,대전광역시 서구 도마동(행정:도마2동) 157-37,127.372776,36.315277,,2020
충남청,2020-12-15 10:29:40,충남청,종결요청,교통위반,남성,충청남도 당진시 송악읍 복운리(행정:송악읍) ,126.779729,36.935229,,2020
충남청,2020-12-15 10:28:50,충남청,종결요청,교통불편,남성,충청남도 보령시 대천동(행정:대천2동) 297-23,126.59014,36.348268,,2020
대전청,2020-12-15 11:33:19,대전청,종결요청,교통사고,남성,대전광역시 서구 탄방동(행정:탄방동) 700,127.38728587,36.34731465,,2020
대전청,2020-12-15 11:35:26,대전청,종결요청,교통사고,남성,대전광역시 유성구 봉명동(행정:온천1동) 537-8,127.343632,36.355683,,2020
대전청,2020-12-15 13:23:58,대전청,종결요청,교통사고,여성,대전광역시 서구 둔산동(행정:둔산2동) 948,127.382462,36.358072,,2020
대전청,2020-12-15 10:21:43,대전청,종결요청,교통사고,남성,대전광역시 서구 변동(행정:변동) 46-38,127.381736,36.323975,,2020
대전청,2020-12-15 10:27:21,대전청,종결요청,교통사고,남성,대전광역시 중구 선화동(행정:은행선화동) 114-5,127.418396,36.336823,,2020
충남청,2020-12-15 10:33:07,충남청,종결요청,음주운전,남성,충청남도 서산시 해미면 억대리(해미면) 136-2,126.51937,36.735266,,2020
충남청,2020-12-15 10:35:50,충남청,종결요청,교통사고,남성,충청남도 논산시 연무읍 안심리(행정:연무읍) 14-128,127.097347,36.13099,,2020
대전청,2020-12-15 12:13:52,대전청,종결요청,교통불편,남성,대전광역시 중구 용두동(행정:용두동) 114-12,127.406512,36.328441,,2020
충남청,2020-12-15 13:31:24,충남청,종결요청,교통사고,남성,충청남도 서산시 석남동(석남동) 69-11,126.46180578,36.76782621,,2020
대전청,2020-12-15 09:30:24,대전청,종결요청,교통사고,남성,대전광역시 서구 관저동(관저1동) 984,127.33742167,36.30940214,,2020
대전청,2020-12-15 12:16:38,대전청,종결요청,교통사고,여성,대전광역시 중구 대흥동(대흥동) 477-1,127.424027,36.326246,,2020
충남청,2020-12-15 12:17:38,충남청,종결요청,음주운전,남성,충청남도 천안시 동남구 광덕면 원덕리(행정:광덕면) ,127.113674,36.665818,,2020
충남청,2020-12-15 12:18:37,충남청,종결요청,교통위반,남성,충청남도 아산시 모종동(행정:온양3동) 567-17,127.015821,36.783972,,2020
대전청,2020-12-15 11:05:00,대전청,종결요청,교통사고,남성,대전광역시 유성구 노은동(행정:노은1동) 545-2,127.31823537,36.36682916,,2020
대전청,2020-12-15 09:00:06,대전청,종결요청,교통사고,남성,대전광역시 유성구 복용동(행정:온천1동) 127-1,127.326122,36.339322,,2020
충남청,2020-12-15 11:39:31,충남청,종결요청,교통사고,여성,충청남도 아산시 배방읍 공수리(배방읍) 141-12,127.05659282,36.77460633,,2020
충남청,2020-12-15 12:28:03,충남청,종결요청,교통사고,남성,충청남도 서천군 서면 마량리(행정:서면) 71-6,126.502764,36.146304,,2020
대전청,2020-12-15 12:59:53,대전청,종결요청,교통사고,남성,대전광역시 유성구 상대동(행정:원신흥동) 471-9,127.339151,36.346569,,2020
대전청,2020-12-15 09:47:00,대전청,종결요청,교통사고,남성,대전광역시 중구 문화동(문화2동) 757,127.40076587,36.30909534,,2020
충남청,2020-12-15 11:16:47,충남청,종결요청,음주운전,남성,충청남도 예산군 대술면 화천리(대술면) 522-5,126.8913889,36.6458333,,2020
충남청,2020-12-15 11:45:37,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 두정동(행정:부성2동) 1076,127.134781,36.83802,Y,2020
충남청,2020-12-15 11:46:48,충남청,종결요청,교통사고,남성,충청남도 서산시 대산읍 대죽리(행정:대산읍) 679,126.369071,36.99472,,2020
충남청,2020-12-15 12:28:48,충남청,종결요청,교통사고,남성,충청남도 논산시 부적면 외성리(행정:부적면) 367-2,127.160868,36.212925,Y,2020
대전청,2020-12-15 13:33:29,대전청,종결요청,교통사고,여성,대전광역시 유성구 구암동(온천1동) 372-6,127.3191667,36.3533333,,2020
대전청,2020-12-15 10:41:51,대전청,종결요청,교통불편,여성,대전광역시 유성구 죽동(행정:온천2동) 723-11,127.339022,36.371151,,2020
대전청,2020-12-15 10:43:43,대전청,종결요청,교통사고,여성,대전광역시 동구 가양동(가양1동) 425-1,127.4413889,36.3505556,,2020
대전청,2020-12-15 13:08:11,대전청,종결요청,교통사고,남성,대전광역시 동구 대동(행정:대동) 179-3,127.44282499,36.32984199,,2020
충남청,2020-12-15 13:34:47,충남청,종결요청,교통사고,남성,충청남도 금산군 금산읍 상리(행정:금산읍) 46-1,127.491201,36.109494,,2020
충남청,2020-12-15 13:37:06,충남청,종결요청,교통사고,남성,충청남도 당진시 송산면 동곡리(행정:송산면) 166-101,126.703061,36.978943,,2020
충남청,2020-12-15 13:39:20,충남청,종결요청,교통사고,남성,충청남도 공주시 신관동(행정:신관동) 1,127.1477,36.476728,Y,2020
충남청,2020-12-15 03:21:44,충남청,종결요청,교통사고,남성,충청남도 서산시 석림동(수석동) 954,126.46192992,36.77318727,,2020
충남청,2020-12-15 03:25:48,충남청,종결요청,교통사고,남성,충청남도 서산시 석림동(수석동) 780-3,126.46145436,36.77252944,,2020
대전청,2020-12-15 12:37:38,대전청,종결요청,교통사고,여성,대전광역시 유성구 죽동(행정:노은2동) 597-1,127.32238,36.383296,,2020
대전청,2020-12-15 12:39:37,대전청,종결요청,교통사고,남성,대전광역시 동구 가양동(행정:가양1동) 321-13,127.443429,36.340075,,2020
충남청,2020-12-15 13:57:56,충남청,종결요청,교통사고,남성,충청남도 아산시 신창면 읍내리(신창면) 462-13,126.93264418,36.77462372,,2020
대전청,2020-12-15 09:34:06,대전청,종결요청,교통사고,남성,대전광역시 동구 중동(행정:중앙동) 50-1,127.427704,36.332441,,2020
충남청,2020-12-15 11:21:43,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 다가동(행정:일봉동) 405-3,127.143059,36.797942,,2020
충남청,2020-12-15 11:23:32,충남청,종결요청,교통사고,남성,충청남도 예산군 예산읍 예산리(행정:예산읍) 254,126.849975,36.678009,,2020
충남청,2020-12-15 12:22:16,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 신부동(행정:신안동) 462-14,127.156641,36.818384,,2020
대전청,2020-12-15 12:40:18,대전청,종결요청,교통사고,남성,대전광역시 서구 관저동(행정:관저2동) 1108,127.33515,36.29760799,,2020
대전청,2020-12-15 12:43:16,대전청,종결요청,교통사고,남성,대전광역시 동구 삼성동(행정:삼성동) 330-6,127.41992892,36.33931367,,2020
대전청,2020-12-15 13:10:32,대전청,종결요청,교통사고,남성,대전광역시 유성구 신성동(행정:신성동) 212-4,127.348965,36.38746,,2020
대전청,2020-12-15 09:24:12,대전청,종결요청,교통사고,남성,경기도 연천군 전곡읍 전곡리(행정:전곡읍) 333-608,127.07143669,38.02453123,,2020
대전청,2020-12-15 11:47:42,대전청,종결요청,교통사고,남성,대전광역시 대덕구 신탄진동(신탄진동) 120-18,127.42898236,36.45121973,,2020
충남청,2020-12-15 11:56:50,충남청,종결요청,교통불편,남성,충청남도 태안군 태안읍 상옥리(태안읍) 1184,126.31373593,36.7591863,,2020
충남청,2020-12-15 12:04:32,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 불당동(행정:불당동) 1284,127.099229,36.795331,,2020
충남청,2020-12-15 13:46:23,충남청,종결요청,교통사고,남성,충청남도 금산군 복수면 목소리(행정:복수면) 423-3,127.419659,36.175274,,2020
충남청,2020-12-15 13:47:44,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 부강면 부강리(부강면) 439-20,127.36694813,36.52888656,,2020
대전청,2020-12-15 14:19:42,대전청,종결요청,교통사고,남성,대전광역시 유성구 궁동(행정:온천2동) 448-5,127.341522,36.362418,,2020
대전청,2020-12-15 09:22:00,대전청,종결요청,교통사고,여성,대전광역시 서구 갈마동(행정:갈마2동) 394-34,127.369853,36.34614,,2020
충남청,2020-12-15 09:32:23,충남청,종결요청,교통사고,남성,충청남도 서산시 예천동(행정:석남동) ,126.4429,36.769191,,2020
충남청,2020-12-15 10:48:08,충남청,종결요청,교통불편,여성,충청남도 아산시 권곡동(행정:온양3동) ,127.008404,36.785553,,2020
충남청,2020-12-15 11:05:30,충남청,종결요청,교통사고,남성,충청남도 서산시 예천동(석남동) 524-17,126.43850461,36.77380157,,2020
충남청,2020-12-15 11:25:59,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성정동(행정:성정1동) 709-14,127.13717,36.816162,Y,2020
충남청,2020-12-15 11:27:52,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성정동(행정:성정1동) ,127.142864,36.818578,,2020
대전청,2020-12-15 11:51:08,대전청,종결요청,교통사고,남성,대전광역시 서구 월평동(월평2동) 218,127.36866323,36.3639622,,2020
충남청,2020-12-15 14:11:47,충남청,종결요청,교통사고,남성,충청남도 아산시 용화동(행정:온양5동) 866,126.994417,36.769773,,2020
충남청,2020-12-15 14:16:13,충남청,종결요청,교통사고,남성,충청남도 보령시 명천동(대천4동) 408-5,126.60511431,36.34163372,,2020
충남청,2020-12-15 09:32:59,충남청,종결요청,교통사고,여성,충청남도 홍성군 홍성읍 오관리(행정:홍성읍) 299-6,126.666409,36.60135,,2020
대전청,2020-12-15 10:30:27,대전청,종결요청,교통사고,남성,대전광역시 동구 자양동(행정:자양동) 67-24,127.44681618,36.33656822,,2020
대전청,2020-12-15 10:35:18,대전청,종결요청,교통사고,남성,대전광역시 동구 홍도동(행정:홍도동) 7-6,127.430548,36.34861,,2020
대전청,2020-12-15 10:35:22,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(둔산2동) 1037,127.378488,36.35167181,,2020
충남청,2020-12-15 10:50:35,충남청,종결요청,교통불편,남성,충청남도 논산시 취암동(취암동) 295-19,127.09358681,36.20342121,,2020
대전청,2020-12-15 11:17:35,대전청,종결요청,교통사고,남성,대전광역시 동구 중동(중앙동) 64-31,127.43224905,36.33112971,,2020
대전청,2020-12-15 11:18:05,대전청,종결요청,교통사고,남성,대전광역시 서구 둔산동(둔산2동) 1161,127.3776217,36.34962055,,2020
충남청,2020-12-15 17:42:49,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 풍세면 미죽리(풍세면) 313-15,127.15402365,36.73403263,,2020
충남청,2020-12-15 18:47:47,충남청,종결요청,교통사고,남성,충청남도 아산시 온천동(온양1동) 1319,126.997927,36.787801,,2020
충남청,2020-12-15 18:58:15,충남청,종결요청,교통사고,여성,충청남도 천안시 서북구 불당동(행정:불당동) 911,127.108478,36.804913,,2020
충남청,2020-12-15 19:01:14,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 어진동(도담동) 726,127.26055062,36.49899462,,2020
대전청,2020-12-15 15:12:19,대전청,종결요청,교통사고,남성,대전광역시 동구 용운동(행정:용운동) 379-14,127.458314,36.325501,,2020
충남청,2020-12-15 18:20:18,충남청,종결요청,교통사고,남성,충청남도 공주시 봉황동(중학동) 360-16,127.1206139,36.44646147,,2020
대전청,2020-12-15 18:36:56,대전청,종결요청,교통사고,남성,대전광역시 서구 가수원동(행정:가수원동) 547-181,127.35558609,36.29906427,,2020
대전청,2020-12-15 18:45:39,대전청,종결요청,교통사고,남성,대전광역시 유성구 노은동(노은1동) 427,127.33121916,36.37080625,,2020
충남청,2020-12-15 18:51:53,충남청,종결요청,교통사고,여성,충청남도 아산시 배방읍 휴대리(행정:배방읍) 269,127.107507,36.778471,,2020
충남청,2020-12-15 18:50:58,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 쌍용동(쌍용1동) 220-77,127.126376,36.799195,,2020
대전청,2020-12-15 18:55:33,대전청,종결요청,교통사고,남성,대전광역시 대덕구 중리동(중리동) 437-7,127.42177083,36.35896678,Y,2020
충남청,2020-12-15 15:00:21,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 입장면 용정리(입장면) 167-2,127.1883333,36.9216667,,2020
충남청,2020-12-15 15:15:04,충남청,종결요청,교통불편,여성,충청남도 아산시 둔포면 둔포리(행정:둔포면) 415-8,127.03777,36.927507,,2020
충남청,2020-12-15 17:32:54,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성정동(행정:성정2동) 1349,127.142031,36.828299,,2020
충남청,2020-12-15 18:53:50,충남청,종결요청,교통사고,남성,충청남도 아산시 온천동(행정:온양1동) 1318,126.997739,36.787859,,2020
대전청,2020-12-15 18:58:28,대전청,종결요청,교통불편,남성,,127.40466276,36.34168467,Y,2020
충남청,2020-12-15 18:54:55,충남청,종결요청,음주운전,남성,충청남도 천안시 동남구 신방동(행정:신방동) 905,127.13006,36.789165,,2020
충남청,2020-12-15 17:50:48,충남청,종결요청,교통사고,여성,충청남도 계룡시 두마면 왕대리(두마면) 111-7,127.280356,36.255017,,2020
충남청,2020-12-15 17:59:26,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 영성동(중앙동) 172-13,127.152436,36.799006,,2020
충남청,2020-12-15 19:06:40,충남청,종결요청,교통사고,남성,충청남도 홍성군 홍성읍 옥암리(행정:홍성읍) 1014,126.653549,36.595712,,2020
대전청,2020-12-15 14:45:40,대전청,종결요청,교통사고,여성,대전광역시 대덕구 중리동(행정:중리동) 500-8,127.435839,36.36283,,2020
대전청,2020-12-15 14:44:29,대전청,종결요청,교통사고,남성,대전광역시 중구 산성동(행정:산성동) 283-7,127.388347,36.305833,,2020
충남청,2020-12-15 17:47:17,세종청,종결요청,교통사고,불상,세종특별자치시 세종시 소담동(행정:소담동) ,127.308158,36.48009,,2020
충남청,2020-12-15 19:00:33,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 장군면 봉안리(장군면) 185-1,127.22854704,36.49908349,,2020
충남청,2020-12-15 20:02:07,충남청,종결요청,교통사고,여성,충청남도 당진시 읍내동(당진1동) 265-3,126.634667,36.897733,,2020
충남청,2020-12-15 15:18:55,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 두정동(행정:부성1동) 1254,127.138503,36.834493,Y,2020
충남청,2020-12-15 16:04:07,충남청,종결요청,교통사고,여성,충청남도 천안시 서북구 두정동(행정:부성1동) 396-2,127.15228,36.835493,,2020
충남청,2020-12-15 18:11:29,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 목천읍 응원리(목천읍) 120-1,127.1847222,36.7680556,,2020
대전청,2020-12-15 18:34:04,대전청,종결요청,교통사고,남성,대전광역시 서구 월평동(월평1동) 769,127.36695022,36.35421061,,2020
대전청,2020-12-15 18:47:17,대전청,종결요청,교통위반,남성,대전광역시 동구 중동(중앙동) 317,127.43295289,36.33192806,,2020
대전청,2020-12-15 16:01:53,대전청,종결요청,교통사고,남성,대전광역시 동구 용운동(행정:용운동) 338-1,127.4601,36.327518,,2020
대전청,2020-12-15 18:45:40,충남청,종결요청,교통사고,남성,대전광역시 유성구 노은동(노은1동) 427,127.33121916,36.37080625,Y,2020
충남청,2020-12-15 16:06:58,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 청당동(행정:청룡동) 549,127.155554,36.783964,,2020
충남청,2020-12-15 16:12:51,충남청,종결요청,교통사고,여성,충청남도 예산군 신암면 두곡리(행정:신암면) 253-17,126.82118,36.74403,Y,2020
충남청,2020-12-15 17:40:22,충남청,종결요청,음주운전,여성,충청남도 서산시 음암면 부장리(음암면) 211-5,126.51587248,36.78629279,,2020
충남청,2020-12-15 18:17:52,충남청,종결요청,교통불편,남성,충청남도 아산시 둔포면 신남리(둔포면) 1198-3,127.01334646,36.91314598,,2020
충남청,2020-12-15 19:03:35,충남청,종결요청,교통사고,남성,충청남도 보령시 대천동(대천2동) 435-3,126.593042,36.351322,,2020
대전청,2020-12-15 19:18:04,대전청,종결요청,교통사고,남성,대전광역시 유성구 자운동(신성동) 산12-23,127.34596033,36.3951681,,2020
대전청,2020-12-15 15:00:31,대전청,종결요청,교통사고,여성,대전광역시 서구 탄방동(행정:탄방동) 765,127.3883,36.34418,,2020
대전청,2020-12-15 15:03:41,대전청,종결요청,교통사고,남성,대전광역시 중구 유천동(행정:유천1동) 325-1,127.393181,36.31925,,2020
대전청,2020-12-15 15:39:34,대전청,종결요청,교통사고,여성,대전광역시 유성구 지족동(노은3동) 992-2,127.31696482,36.38649354,,2020
대전청,2020-12-15 16:14:39,대전청,종결요청,교통사고,여성,대전광역시 중구 대사동(행정:대사동) 640-15,127.41564489,36.31776023,,2020
충남청,2020-12-15 17:22:28,충남청,종결요청,교통사고,남성,충청남도 홍성군 홍성읍 고암리(홍성읍) 970,126.672749,36.601094,,2020
대전청,2020-12-15 17:33:24,대전청,종결요청,교통사고,여성,대전광역시 중구 문화동(문화1동) 284-151,127.40559732,36.31463302,,2020
대전청,2020-12-15 18:15:34,대전청,종결요청,교통사고,남성,대전광역시 동구 가양동(행정:가양2동) 424-13,127.443263,36.350569,,2020
대전청,2020-12-15 18:33:44,대전청,종결요청,교통사고,여성,대전광역시 서구 월평동(월평1동) 873,127.36393517,36.35433064,,2020
대전청,2020-12-15 19:22:36,대전청,종결요청,교통사고,남성,대전광역시 서구 둔산동(둔산3동) 2262,127.40172695,36.35072204,,2020
대전청,2020-12-15 15:44:26,대전청,종결요청,교통사고,여성,대전광역시 서구 둔산동(둔산1동) 1420,127.38374886,36.35029307,,2020
충남청,2020-12-15 16:15:41,충남청,종결요청,교통위반,남성,충청남도 천안시 동남구 수신면 신풍리(행정:수신면) 345-4,127.26405818,36.73144314,,2020
충남청,2020-12-15 18:13:04,충남청,종결요청,교통사고,여성,충청남도 아산시 모종동(행정:온양3동) 558-13,127.01262703,36.78502482,,2020
대전청,2020-12-15 19:13:10,대전청,종결요청,교통사고,여성,대전광역시 대덕구 법동(행정:법2동) 199-14,127.431593,36.367048,,2020
